"id","hip","bf","proper","ra","dec","dist","mag","ci","con"
68468,68687,"","",14.060213,7.54617,142.0455,6.25,0.927,Boo
68483,68702,Bet Cen,Hadar,14.063729,-60.373039,120.1923,0.61,-0.231,Cen
68486,68705,"","",14.064747,-22.421602,85.4701,6.3,0.452,Vir
68488,68707,"","",14.065488,4.900973,59.7015,6.24,0.406,Vir
68520,68739,"","",14.070711,-5.381416,100.9082,6.39,1.321,Vir
68537,68756,"11Alp Dra",Thuban,14.073165,64.37585,92.9368,3.67,-0.049,Dra
68544,68763,"","",14.074161,-14.971708,125.9446,6.35,1.081,Vir
68557,68776,"","",14.077063,2.297531,120.1923,6.28,1.022,Vir
68596,68815,The Aps,"",14.088903,-76.796752,113.1222,5.69,1.239,Aps
68622,68842,"","",14.09625,-54.669362,156.25,6.2,0.225,Cen
68642,68862,Chi Cen,"",14.10077,-41.179633,156.4945,4.36,-0.198,Cen
68652,68872,"","",14.10303,-43.091702,131.2336,6.18,0.986,Cen
68675,68895,"49Pi  Hya","",14.106193,-26.682361,30.9598,3.25,1.091,Hya
68682,68902,"","",14.106989,-59.715905,100000.0,6.39,0.079,Cen
68714,68933,"5The Cen",Menkent,14.111395,-36.369954,18.0343,2.06,1.011,Cen
68720,68940,"95    Vir","",14.111896,-9.313515,58.0383,5.46,0.347,Vir
68736,68956,"3    UMi","",14.115681,74.593781,130.8901,6.43,0.16,UMi
68791,69011,"","",14.128005,-48.704026,93.633,6.43,0.001,Cen
68792,69012,"","",14.128205,-49.867607,46.5333,6.45,0.66,Cen
68818,69038,"","",14.132154,43.854452,157.2327,5.13,1.493,Boo
68845,69065,"","",14.137301,-63.20795,112.4859,6.39,1.013,Cen
68848,69068,"13    Boo","",14.138145,49.458167,168.3502,5.26,1.637,Boo
68870,69090,"","",14.14099,-74.850285,28.4981,6.02,0.581,Aps
68887,69107,"","",14.146143,59.337649,119.7605,6.47,1.023,UMa
68892,69112,"4    UMi","",14.147498,77.547514,140.056,4.8,1.368,UMi
68893,69113,"","",14.147748,-43.470779,161.0306,6.19,-0.056,Cen
68902,69122,"","",14.148961,-59.276712,381.6794,6.34,0.031,Cen
68907,69127,"96    Vir","",14.150165,-10.334546,127.2265,6.45,1.003,Vir
68954,69174,"","",14.159734,-51.504672,251.2563,5.96,-0.053,Cen
68971,69191,"","",14.165242,-53.438946,55.9284,4.74,0.938,Cen
69004,69226,"12    Boo","",14.173315,25.091677,37.4251,4.82,0.541,Boo
69019,69241,"","",14.175252,-70.305464,100000.0,6.07,1.718,Cir
69047,69269,"","",14.18069,-16.30203,141.2429,4.93,1.684,Vir
69076,69298,"","",14.183865,-69.719318,69.4927,6.07,0.19,Cir
69094,69316,"","",14.187534,32.295892,110.742,6.14,1.258,Boo
69118,69340,"","",14.192001,1.362399,44.4444,6.42,0.479,Vir
69151,69373,"","",14.201122,69.432548,131.2336,5.18,1.595,UMi
69167,69389,"","",14.20439,2.409433,79.1766,4.99,-0.118,Vir
69176,69398,"","",14.206824,-24.363352,171.2329,6.35,1.351,Hya
69193,69415,"50    Hya","",14.212785,-27.261186,66.7111,5.07,1.13,Hya
69205,69427,"98Kap Vir",Kang,14.214929,-10.273702,78.125,4.18,1.323,Vir
69236,69458,"","",14.220349,-26.612309,162.6016,6.23,1.071,Hya
69240,69462,"","",14.221226,-53.665674,653.5948,5.53,1.438,Cen
69261,69483,"17Kap2Boo","",14.224718,51.789965,50.1002,4.53,0.233,Boo
69269,69491,"","",14.227731,-54.625627,315.4574,6.09,0.051,Cen
69271,69493,"","",14.227997,-0.845463,59.3824,5.89,0.489,Vir
69313,69536,"14    Boo","",14.234773,12.959444,33.9213,5.53,0.537,Boo
69342,69564,"","",14.239253,-5.947717,42.8633,6.36,0.593,Vir
69347,69569,"","",14.239876,41.518757,45.7666,6.23,1.071,Boo
69363,69585,"","",14.243224,13.975451,144.0922,6.45,1.348,Boo
69370,69592,"","",14.244711,21.873392,59.8802,6.38,0.194,Boo
69376,69598,"","",14.245191,-41.837495,136.612,5.61,0.929,Cen
69390,69612,"15    Boo","",14.247458,10.10061,81.2348,5.29,1.007,Boo
69392,69614,"","",14.248061,3.335878,247.5248,6.41,1.6,Vir
69396,69618,"","",14.249208,-57.086126,147.7105,5.03,-0.074,Cen
69401,69623,"","",14.250349,-29.281904,169.2047,6.1,0.04,Hya
69433,69655,"","",14.255921,-53.509941,315.4574,6.4,1.576,Cen
69436,69658,"","",14.256691,-18.20069,75.643,5.53,0.001,Vir
69449,69671,"","",14.260737,-45.000756,21.2179,6.31,0.596,Cen
69451,69673,"16Alp Boo",Arcturus,14.26103,19.18241,11.2575,-0.05,1.239,Boo
69479,69701,"99Iot Vir",Syrma,14.266908,-6.000547,22.237,4.07,0.511,Vir
69481,69704,"","",14.267333,45.566268,140.2525,6.5,1.041,Boo
69491,69713,"21Iot Boo","",14.269439,51.367231,29.0698,4.75,0.236,Boo
69505,69727,"","",14.272606,-6.621544,64.2674,6.44,0.275,Vir
69510,69732,"19Lam Boo",Xuange,14.273074,46.088305,30.3582,4.18,0.087,Boo
69513,69735,"","",14.273416,39.744711,50.0,6.38,0.376,Boo
69525,69747,"","",14.275046,-3.196305,140.2525,6.15,-0.007,Vir
69529,69751,"","",14.275791,20.121848,32.6264,6.25,0.504,Boo
69541,69763,"","",14.277423,-66.587894,400.0,5.72,-0.095,Cir
69551,69773,"","",14.280204,-8.884473,177.9359,6.47,1.212,Vir
69556,69778,"","",14.281989,-77.664221,617.284,6.48,1.375,Aps
69569,69792,"","",14.284386,-18.5857,125.6281,6.22,0.985,Vir
69596,69818,"","",14.289208,51.307373,90.3342,6.19,0.07,Boo
69606,69829,"","",14.291237,15.26338,233.6449,5.84,1.678,Boo
69639,69862,"","",14.297001,48.002004,70.5219,6.32,0.466,Boo
69656,69879,"","",14.29995,35.509505,71.582,4.8,1.057,Boo
69658,69881,"","",14.300201,-7.542388,32.5415,6.47,0.723,Vir
69673,69896,Eta Aps,"",14.303877,-81.00776,42.337,4.89,0.243,Aps
69706,69929,"","",14.310627,-18.715968,102.0408,5.86,0.013,Vir
69735,69958,"","",14.315532,54.863753,101.4199,6.47,0.183,Boo
69742,69965,"","",14.316922,-25.815426,18.0343,5.87,0.518,Hya
69751,69974,"100Lam Vir",Khambalia,14.318498,-13.371095,57.1755,4.52,0.128,Vir
69754,69977,"","",14.318655,-27.141147,277.0083,6.35,1.591,Hya
69766,69989,"18    Boo","",14.321188,13.004299,26.096,5.41,0.385,Boo
69772,69995,"","",14.323302,-37.002907,73.4754,5.93,0.082,Cen
69773,69996,Iot Lup,"",14.323396,-46.058093,103.6269,3.55,-0.184,Lup
69789,70012,"102Ups Vir","",14.325689,-2.265518,80.1925,5.14,1.023,Vir
69799,70022,"","",14.328042,0.384333,63.2511,6.18,0.201,Vir
69804,70027,"20    Boo","",14.329233,16.306948,57.3394,4.84,1.228,Boo
69806,70029,"","",14.329926,38.794052,132.2751,6.33,0.053,Boo
69813,70035,"","",14.331002,-61.272972,48.3559,5.22,0.281,Cen
69815,70038,"","",14.331445,-6.746167,101.626,6.42,0.915,Vir
69828,70051,"","",14.335741,30.429128,92.9368,6.45,0.156,Boo
69831,70054,"","",14.336029,-43.058843,113.1222,5.55,0.907,Lup
69846,70069,"","",14.338763,-56.386497,375.9398,4.3,0.082,Cen
69867,70090,Psi Cen,"",14.342623,-37.885295,79.3651,4.05,-0.03,Cen
69881,70104,"","",14.345159,-45.18706,43.554,4.78,0.31,Lup
70013,70236,"","",14.370557,29.36992,236.4066,6.5,1.44,Boo
70020,70243,"","",14.372145,-34.786792,420.1681,5.57,-0.088,Cen
70025,70248,Eps Aps,"",14.373108,-80.108945,197.6285,5.06,-0.108,Aps
70041,70264,"","",14.376971,-58.459117,117.5088,4.76,0.795,Cen
70048,70270,"","",14.377421,-48.319857,671.1409,6.1,-0.13,Lup
70077,70300,"","",14.383956,-39.511819,140.2525,4.41,-0.185,Cen
70083,70306,"51    Hya","",14.384942,-27.754017,48.2625,4.78,1.3,Hya
70087,70310,"","",14.385231,25.338173,36.5364,6.22,0.411,Boo
70096,70319,"","",14.387579,1.241569,17.191,6.25,0.639,Vir
70097,70320,"","",14.387599,-47.41696,478.4689,6.41,1.257,Lup
70102,70325,"","",14.38896,-50.772252,311.5265,6.03,1.36,Lup
70104,70327,"","",14.389638,8.446617,65.9196,4.86,0.01,Boo
70113,70336,"2    Lib","",14.390452,-11.714043,102.6694,6.22,0.99,Lib
70140,70363,"","",14.396834,-53.176233,112.9944,5.99,1.099,Lup
70161,70384,"","",14.400243,8.243969,135.5014,5.94,0.066,Boo
70162,70385,"","",14.40055,27.413177,609.7561,6.39,1.609,Boo
70177,70400,"","",14.403151,5.820131,48.7567,5.1,0.124,Vir
70191,70414,"","",14.405075,8.084595,110.011,6.19,1.208,Boo
70195,70418,"","",14.406157,-82.84825,296.7359,6.42,-0.001,Aps
70228,70451,"","",14.411339,-44.311134,159.4896,6.43,1.047,Lup
70229,70452,"","",14.411348,-11.669703,90.4977,6.49,0.417,Lib
70246,70469,"","",14.413508,-24.80631,140.647,5.34,0.962,Lib
70269,70492,"","",14.418426,-68.195333,621.118,5.56,0.435,Cir
70274,70497,"23The Boo","",14.419967,51.850744,14.5307,4.04,0.497,Boo
70278,70501,"","",14.421554,-13.353163,154.0832,6.49,1.223,Lib
70294,70517,"","",14.424764,38.393053,172.4138,6.28,1.225,Boo
70305,70528,"","",14.427716,-66.172922,132.626,6.36,0.128,Cir
70315,70538,"","",14.429936,-26.852241,71.7875,6.48,0.941,Hya
70351,70574,Tau1Lup,"",14.435619,-45.221424,334.4482,4.56,-0.147,Lup
70353,70576,Tau2Lup,"",14.436336,-45.379276,97.8474,4.33,0.434,Lup
70357,70580,"","",14.437074,-42.318597,98.1354,6.33,1.215,Cen
70380,70602,"22    Boo","",14.440935,19.2269,89.1266,5.4,0.231,Boo
70403,70626,"","",14.447188,-39.873989,147.2754,6.36,-0.088,Cen
70415,70638,Del Oct,"",14.448801,-83.667884,91.659,4.31,1.3,Oct
70434,70657,"","",14.451973,-65.821646,277.0083,5.87,1.502,Cir
70440,70663,"","",14.453392,-46.134254,67.8426,5.83,0.311,Lup
70457,70680,"104    Vir","",14.456774,-6.120332,78.8644,6.18,0.093,Vir
70470,70692,"5    UMi","",14.458758,75.695993,110.011,4.25,1.431,UMi
70530,70753,"52    Hya","",14.469564,-29.491638,120.6273,4.97,-0.074,Hya
70532,70755,"105Phi Vir",Elgafar,14.470038,-2.227957,36.2582,4.81,0.693,Vir
70539,70762,"","",14.471234,36.197028,259.7403,6.22,1.174,Boo
70568,70791,"24    Boo","",14.477197,49.844851,100.0,5.58,0.864,Boo
70572,70794,"106    Vir","",14.478256,-6.900536,191.5709,5.42,1.49,Vir
70575,70798,"","",14.47875,-59.197548,100000.0,6.46,0.111,Cen
70586,70809,"","",14.481087,-47.992086,131.5789,6.4,-0.112,Lup
70650,70873,"","",14.493549,41.795911,23.7417,6.36,0.702,Boo
70651,70874,"","",14.493627,-76.729083,150.8296,6.06,1.18,Aps
70668,70892,"","",14.497131,31.791188,110.1322,6.06,-0.013,Boo
70670,70894,"","",14.497366,0.828929,79.3021,5.96,0.159,Vir
70691,70915,"","",14.502399,-45.321355,146.1988,5.51,-0.087,Lup
70707,70931,"","",14.505823,-49.519018,62.3441,5.38,0.056,Lup
70726,70949,"","",14.512608,4.772286,212.766,6.01,1.421,Vir
70728,70952,"","",14.512832,63.185788,31.7864,6.1,0.428,Dra
70741,70966,"","",14.515728,-40.845122,282.4859,6.39,1.441,Cen
70762,70987,"","",14.519678,-38.869708,96.6184,5.99,1.06,Cen
70777,71002,"","",14.521224,-67.717197,76.0456,5.84,1.006,Cir
70815,71040,"","",14.528567,60.225636,117.096,6.26,0.243,Dra
70828,71053,"25Rho Boo","",14.5305,30.371437,49.0918,3.57,1.298,Boo
70851,71075,"27Gam Boo",Seginus,14.534636,38.308253,26.6099,3.04,0.191,Boo
70869,71094,"","",14.538953,26.677284,73.6377,6.0,0.23,Boo
70885,71111,"","",14.541926,55.39801,190.1141,5.74,1.529,Dra
70889,71115,"26    Boo","",14.542374,22.260059,54.0249,5.91,0.391,Boo
70895,71121,Sig Lup,"",14.543629,-50.457157,176.3668,4.44,-0.177,Lup
70929,71154,"","",14.55268,-30.715068,101.2146,6.07,1.03,Cen
70943,71168,"","",14.55563,36.959023,75.0188,6.39,0.521,Boo
70958,71182,"","",14.558325,-52.679522,100.3009,5.86,1.085,Lup
70959,71184,"","",14.559004,-54.998628,76.4526,5.86,0.482,Lup
70971,71196,"","",14.560711,79.660427,137.931,6.27,1.315,UMi
71018,71243,"","",14.569915,32.534477,40.568,6.32,0.45,Boo
71025,71251,"","",14.571063,57.065258,29.2997,6.46,0.526,Dra
71051,71277,"","",14.577362,36.626064,155.521,6.02,1.379,Boo
71054,71280,"","",14.577676,49.368354,262.4672,5.74,1.56,Boo
71058,71284,"28Sig Boo","",14.578,29.74513,15.8328,4.47,0.364,Boo
71069,71295,"","",14.580758,-20.439381,149.7006,6.49,0.139,Lib
71107,71333,"","",14.588072,-60.015644,171.5266,6.39,1.256,Cen
71125,71352,Eta Cen,"",14.591786,-42.157824,93.7207,2.33,-0.157,Cen
71127,71353,"","",14.592079,-41.517436,112.4859,5.88,-0.085,Cen
71180,71406,"","",14.601909,23.250359,116.6861,6.39,1.063,Boo
71193,71419,"","",14.605288,-46.245451,214.5923,5.55,1.489,Lup
71202,71429,"","",14.606698,-39.597407,139.47,6.13,1.048,Cen
71227,71453,"","",14.61226,-40.21158,147.4926,5.74,-0.112,Cen
71243,71469,"","",14.616608,-12.305349,32.175,6.2,0.464,Lib
71268,71494,"","",14.620117,-53.060788,272.4796,6.49,1.447,Lup
71274,71500,"","",14.622266,-46.133439,418.41,5.39,0.927,Lup
71284,71510,"","",14.624574,2.277238,74.7943,6.45,0.56,Vir
71304,71530,"","",14.629609,-67.932012,27.894,6.03,0.506,Cir
71310,71536,Rho Lup,"",14.631454,-49.425828,96.8992,4.05,-0.152,Lup
71342,71568,"","",14.636837,43.64213,276.2431,5.74,1.481,Boo
71345,71571,"","",14.637219,18.298379,99.0099,5.9,1.099,Boo
71347,71573,"","",14.63756,54.023339,110.2536,5.83,0.007,Boo
71355,71581,"","",14.638711,-38.794184,221.2389,6.04,1.422,Cen
71392,71618,"33    Boo","",14.647289,44.4045,57.0125,5.39,0.03,Boo
71412,71639,"","",14.653027,-46.58448,35.0018,6.06,0.508,Lup
71431,71658,"","",14.656814,-49.055319,55.1876,6.37,0.44,Lup
71453,71681,Alp2Cen,Toliman,14.660346,-60.8383,1.3248,1.35,0.9,Cen
71456,71683,Alp1Cen,Rigil Kentaurus,14.660765,-60.833976,1.3248,-0.01,0.71,Cen
71503,71729,"","",14.672743,21.975868,116.2791,6.13,0.434,Boo
71520,71746,"","",14.675768,-56.440761,348.4321,6.3,1.173,Cen
71533,71759,"","",14.678442,13.534325,50.813,5.93,0.238,Boo
71536,71762,"29Pi 1Boo","",14.678768,16.418324,93.7207,4.49,-0.002,Boo
71557,71783,"","",14.683721,-36.134858,189.7533,5.67,-0.081,Cen
71569,71795,"30Zet Boo","",14.68582,13.7283,53.8793,3.78,0.044,Boo
71606,71832,"31    Boo","",14.694097,8.161764,164.7446,4.86,0.992,Boo
71611,71837,"32    Boo","",14.695423,11.660662,123.6094,5.55,0.941,Boo
71627,71853,"","",14.697566,-30.933156,353.3569,6.38,-0.083,Cen
71630,71857,"","",14.698398,21.123551,142.2475,6.4,0.928,Boo
71634,71860,Alp Lup,"",14.698823,-47.3882,142.4501,2.3,-0.154,Lup
71635,71861,"","",14.698877,-58.615829,42.6803,6.21,0.454,Cir
71639,71865,"","",14.699332,-37.793498,103.9501,4.01,-0.157,Cen
71644,71870,"","",14.69993,-77.011452,179.8561,6.34,-0.027,Aps
71650,71876,"","",14.700889,61.261916,40.6669,6.24,0.409,Dra
71682,71908,Alp Cir,"",14.708492,-64.975138,16.57,3.18,0.256,Cir
71731,71957,"107Mu  Vir","",14.717673,-5.658207,18.2715,3.87,0.385,Vir
71748,71974,"4    Lib","",14.720431,-24.997753,152.439,5.7,0.006,Lib
71769,71995,"34    Boo","",14.723712,26.52785,215.9827,4.8,1.672,Boo
71774,72000,"","",14.724484,-62.966671,100000.0,6.39,-0.086,Cir
71783,72010,"","",14.727624,-35.173655,64.2261,4.06,1.356,Cen
71786,72012,"","",14.72901,40.459254,209.6436,5.72,1.398,Boo
71870,72097,"","",14.748755,-58.477492,102.9866,6.1,1.013,Cir
71878,72104,"","",14.749778,-35.191826,65.703,4.92,0.013,Cen
71879,72105,"36Eps Boo",Izar,14.749784,27.074222,62.1118,2.35,0.966,Boo
71895,72121,"","",14.753045,-55.60164,352.1127,6.1,-0.066,Cir
71896,72122,"","",14.753252,-1.417529,289.0173,6.06,1.608,Vir
71898,72124,"","",14.753808,32.788346,248.139,6.27,1.61,Boo
71899,72125,"35Omi Boo","",14.754017,16.96428,74.5156,4.6,0.972,Boo
71905,72131,"","",14.754802,-62.875648,48.4496,5.36,0.308,Cir
71909,72135,"","",14.755232,-51.314927,392.1569,6.44,1.591,Lup
71913,72139,"","",14.755717,18.884956,178.2531,6.15,0.841,Boo
71928,72154,"108    Vir","",14.75839,0.717271,151.2859,5.68,-0.021,Vir
71968,72194,"5    Lib","",14.766044,-15.459541,444.4444,6.33,1.194,Lib
71971,72197,"54    Hya","",14.766691,-25.443181,30.2847,5.15,0.315,Hya
71982,72208,"","",14.768319,15.131788,247.5248,5.78,1.335,Boo
71984,72210,"","",14.768547,-23.153018,103.7344,5.8,0.98,Lib
71991,72217,"","",14.76969,-21.175966,41.2541,6.43,0.603,Lib
71994,72220,"109    Vir","",14.770812,1.892885,41.2371,3.73,-0.005,Vir
72024,72250,"","",14.774724,-47.441116,93.7207,5.74,0.066,Lup
72064,72290,"","",14.783694,-52.383518,79.6813,5.22,0.984,Lup
72070,72296,"","",14.784747,-38.290639,153.6098,5.9,1.336,Cen
72082,72308,"","",14.78683,-52.205256,862.069,6.07,0.084,Lup
72084,72310,"","",14.787125,-21.324871,505.0505,6.05,1.649,Lib
72097,72323,"55    Hya","",14.789599,-25.624267,227.7904,5.61,-0.043,Hya
72112,72338,"","",14.79225,-43.556806,231.4815,6.3,1.068,Lup
72131,72357,"56    Hya","",14.795779,-26.0875,109.7695,5.23,0.938,Hya
72144,72370,Alp Aps,"",14.797701,-79.044751,136.9863,3.83,1.433,Aps
72147,72373,"","",14.798597,-12.840007,112.7396,6.34,1.097,Lib
72152,72378,"57    Hya","",14.799322,-26.646155,137.1742,5.76,-0.007,Hya
72186,72412,"","",14.806486,24.366876,84.674,6.15,0.506,Boo
72206,72432,"","",14.810569,-36.634697,157.7287,5.89,1.369,Cen
72212,72438,"","",14.812377,-66.593563,431.0345,5.91,-0.106,Cir
72223,72449,"","",14.815026,-0.847655,134.5895,6.15,-0.025,Lib
72243,72469,"","",14.818551,37.811179,40.6835,6.15,0.389,Boo
72245,72471,"","",14.818641,-56.667829,82.6446,6.21,1.107,Cir
72261,72487,"38    Boo",Merga,14.821853,46.116205,48.9956,5.76,0.482,Boo
72262,72488,"","",14.821874,-24.25147,310.559,5.68,1.275,Lib
72263,72489,"7Mu  Lib","",14.821959,-14.149022,72.9395,5.32,0.066,Lib
72282,72508,"","",14.82566,51.374503,57.1102,6.49,0.401,Boo
72292,72518,"","",14.82696,-68.93619,289.8551,6.5,-0.101,Cir
72298,72524,"39    Boo","",14.828143,48.720804,68.5871,5.68,0.501,Boo
72326,72552,"","",14.832888,28.615832,98.4252,5.8,0.046,Boo
72341,72567,"","",14.837723,23.911844,18.1719,5.86,0.576,Boo
72345,72571,"58    Hya","",14.838147,-27.960371,101.5228,4.42,1.366,Hya
72347,72573,"","",14.838814,82.511944,43.29,5.63,0.671,UMi
72356,72582,"","",14.841577,37.272047,64.3501,5.47,1.03,Boo
72377,72603,"8Alp1Lib","",14.844773,-15.997237,22.9779,5.15,0.401,Lib
72380,72607,"7Bet UMi",Kochab,14.845105,74.155505,40.1445,2.07,1.465,UMi
72396,72622,"9Alp2Lib",Zubenelgenubi,14.847977,-16.041778,23.2396,2.75,0.147,Lib
72402,72629,"","",14.850026,-0.257491,140.2525,6.18,1.397,Vir
72404,72631,"11    Lib","",14.850298,-2.29915,67.0241,4.93,0.988,Lib
72432,72659,"37Xi  Boo","",14.856493,19.10046,6.7123,4.54,0.72,Boo
72437,72664,"","",14.857362,59.293985,138.8889,5.48,1.369,Dra
72443,72670,"","",14.858351,-77.17597,255.102,6.44,-0.024,Aps
72456,72683,Omi Lup,"",14.860641,-43.575359,123.9157,4.32,-0.154,Lup
72474,72702,"","",14.864252,-18.355325,223.7136,6.27,1.094,Lib
72545,72772,"","",14.87587,-30.577253,39.1389,6.3,0.605,Cen
72546,72773,"","",14.876462,-63.809827,505.0505,5.91,0.66,Cir
72573,72800,"","",14.880855,-37.80316,150.8296,5.02,-0.155,Cen
72606,72833,"","",14.887097,-73.190071,101.0101,5.59,0.82,Aps
72620,72846,"","",14.889819,15.705167,47.6417,6.41,0.569,Boo
72622,72848,"","",14.889939,19.152798,11.5101,6.0,0.841,Boo
72702,72929,"12    Lib","",14.905592,-24.642202,127.8772,5.27,1.336,Lib
72707,72934,"13Xi 1Lib","",14.906354,-11.898348,103.3058,5.78,0.982,Lib
72732,72959,"","",14.910532,-33.300575,320.5128,5.85,1.429,Cen
72738,72965,Zet Cir,"",14.91183,-65.991095,390.625,6.09,-0.061,Cir
72756,72983,"","",14.915013,-69.860956,256.4103,6.38,-0.059,Cir
72809,73036,"","",14.926287,-60.114164,49.4315,5.18,1.161,Cir
72822,73049,"","",14.929085,-33.855785,77.821,5.32,0.046,Cen
72841,73068,"","",14.932944,32.300063,95.7854,6.12,0.109,Boo
72860,73087,"","",14.937008,14.446266,183.1502,5.9,-0.031,Boo
72868,73095,"","",14.938123,-52.809548,61.5006,5.38,0.142,Lup
72873,73100,"","",14.939724,49.628449,25.1067,5.63,0.533,Boo
72881,73107,"","",14.941907,-32.636784,195.3125,6.06,1.413,Cen
72884,73111,"","",14.942239,-47.879198,169.2047,5.62,-0.035,Lup
72889,73116,"","",14.943265,-39.416023,114.4165,6.36,0.061,Cen
72891,73118,"","",14.943984,-62.364417,561.7978,6.39,-0.055,Cir
72901,73129,The Cir,"",14.945554,-62.781016,462.963,5.08,-0.023,Cir
72906,73133,"15Xi 2Lib","",14.946142,-11.409701,168.3502,5.48,1.491,Lib
72929,73156,"","",14.950999,21.555419,126.5823,6.5,0.015,Boo
72938,73165,"16    Lib","",14.953055,-4.346462,26.9034,4.47,0.318,Lib
72939,73166,"","",14.953244,16.388128,163.1321,5.72,0.951,Boo
72944,73171,"","",14.953808,-29.157678,151.5152,6.28,-0.011,Hya
72957,73184,"","",14.957765,-21.415475,5.8404,5.72,1.024,Lib
72966,73193,"","",14.959236,-0.167612,89.3655,5.51,1.131,Vir
72972,73199,"","",14.959743,65.93246,140.8451,4.63,1.59,UMi
72996,73223,"","",14.964755,-76.662655,114.8106,5.37,1.442,Aps
73014,73241,"","",14.969112,-48.863011,23.8493,6.34,0.708,Lup
73046,73273,Bet Lup,"",14.975537,-43.13396,117.3709,2.68,-0.184,Lup
73052,73279,"","",14.976817,-39.907172,102.7749,6.17,1.216,Cen
73056,73284,"59    Hya","",14.977572,-27.657314,113.1222,5.65,0.262,Hya
73082,73309,"","",14.981329,-4.989256,33.7724,6.08,0.509,Lib
73083,73310,"18    Lib","",14.98155,-11.144014,95.057,5.88,1.274,Lib
73107,73334,Kap Cen,"",14.986025,-42.104194,117.5088,3.13,-0.208,Cen
73114,73341,"","",14.987202,-37.881234,162.6016,6.45,-0.08,Cen
73123,73350,"","",14.989754,4.567761,215.0538,5.91,1.615,Vir
73127,73354,"","",14.990888,-43.159833,255.7545,6.1,0.597,Lup
73142,73369,"40    Boo","",14.993598,39.265333,51.4933,5.64,0.336,Boo
73167,73394,"","",14.998825,-75.032669,151.5152,6.2,-0.038,Aps
73188,73415,"","",15.003147,-77.16055,233.6449,5.92,1.052,Aps
73227,73454,"","",15.010756,47.277441,169.7793,6.35,-0.099,Boo
73237,73464,"","",15.014521,22.045589,240.9639,6.29,1.179,Boo
73246,73473,"19Del Lib","",15.016208,-8.518943,90.009,4.91,0.0,Lib
73265,73493,"","",15.020303,-38.058398,119.7605,5.88,1.246,Cen
73270,73497,"","",15.022174,-2.754927,227.7904,5.52,1.692,Lib
73280,73507,"","",15.024195,60.204453,105.7082,5.91,0.107,Dra
73308,73536,"","",15.030255,-0.140295,704.2254,5.71,1.509,Vir
73312,73540,Pi 1Oct,"",15.030754,-83.227646,120.7729,5.65,0.962,Oct
73327,73555,"42Bet Boo",Nekkar,15.032436,40.390566,69.0608,3.49,0.956,Boo
73331,73559,"","",15.032801,-34.358875,128.041,6.21,0.242,Cen
73338,73566,"60    Hya","",15.035119,-28.060611,101.7294,5.83,0.164,Hya
73340,73568,"41Ome Boo","",15.035141,25.008138,113.8952,4.8,1.506,Boo
73343,73571,"","",15.035715,-7.575299,203.666,6.38,0.18,Lib
73392,73620,"110    Vir","",15.048344,2.091303,59.9161,4.39,1.026,Vir
73396,73624,"","",15.049799,-32.643294,118.9061,5.45,-0.127,Lup
73406,73634,"","",15.051683,35.205795,85.8369,5.52,1.023,Boo
73467,73695,"44    Boo","",15.063174,47.65406,12.5078,4.83,0.647,Boo
73478,73706,"","",15.066041,65.919714,151.0574,6.22,0.055,UMi
73486,73714,"20Sig Lib",Brachium,15.067839,-25.281965,88.4173,3.25,1.674,Lib
73517,73745,"43Psi Boo","",15.074098,26.947649,75.4148,4.52,1.24,Boo
73536,73764,"","",15.078583,-40.86133,185.1852,6.29,1.389,Lup
73544,73771,Pi 2Oct,"",15.079711,-83.038311,598.8024,5.65,1.273,Oct
73548,73776,Eta Cir,"",15.08003,-64.03135,84.6024,5.16,0.935,Cir
73579,73807,Pi  Lup,"",15.085303,-47.051245,135.8696,3.91,-0.144,Lup
73598,73826,"","",15.088656,-41.067236,108.2251,5.13,1.011,Lup
73613,73841,"47    Boo","",15.090515,48.150972,84.1043,5.59,-0.005,Boo
73622,73850,"","",15.092751,-30.550864,35.1124,6.48,0.489,Lup
73653,73881,"","",15.100671,-48.883391,282.4859,6.48,-0.137,Lup
73674,73901,"","",15.103871,-36.264599,288.1844,6.27,1.658,Lup
73681,73909,"","",15.104638,54.556318,78.9266,5.24,0.958,Boo
73699,73927,"","",15.107539,-22.03183,58.072,6.13,1.04,Lib
73709,73937,"","",15.109222,-30.918483,121.3592,5.97,-0.076,Lup
73713,73941,"","",15.109765,36.456063,29.8329,6.35,0.537,Boo
73717,73945,"21Nu  Lib","",15.110444,-16.256818,213.2196,5.19,1.589,Lib
73725,73953,"","",15.113628,-16.484361,114.4165,6.41,0.162,Lib
73738,73966,"","",15.115548,-52.029779,452.4887,6.4,-0.109,Lup
73768,73996,"45    Boo","",15.121682,24.869195,19.5542,4.93,0.429,Boo
73772,74000,"","",15.122324,18.441825,72.2022,6.03,0.073,Boo
73778,74006,"","",15.123874,-49.088612,103.5197,5.77,0.92,Lup
73798,74026,"","",15.127868,5.498035,167.7852,6.16,0.921,Vir
73816,74044,"","",15.132264,-61.128673,120.7729,6.49,0.432,Cir
73818,74047,"","",15.132432,-65.275449,200.8032,6.18,1.47,TrA
73838,74066,"","",15.136703,-40.58393,110.742,5.75,-0.113,Lup
73855,74083,"","",15.138761,50.054955,139.0821,6.33,1.05,Boo
73859,74087,"46    Boo","",15.139939,26.301152,158.7302,5.67,1.24,Boo
73868,74096,"","",15.143212,25.108635,143.0615,5.82,1.233,Boo
73872,74100,"","",15.144223,-42.867921,118.7648,5.85,-0.123,Lup
