pl_name,hostname,hip,hd,snum,sy_dist,ra,dec,st_spectype,st_teff,st_rad,st_mass,st_lum,pl_orbsmax,pl_orbper,pl_orbeccen,pl_rade,pl_bmasse,pl_eqt,method,year
Kepler-796 b,Kepler-796,,,1,817.584,287.3079,39.14471,,5475,1.09,0.93,,,6.40088,,1.3,,,Transit,2016
TOI-1288 b,TOI-1288,,,1,114.865,313.16703,65.60878,,5388,0.958,0.955,-0.1549,0.0374,2.69983,0,4.968,44.1,1203,Transit,2022
TOI-1291 b,TOI-1291,,,1,428.123,245.81801,62.92512,,6140,1.811,,,,7.16201,,5.638,,,Transit,2026
TOI-1294 b,TOI-1294,,,1,332.648,223.09264,70.47656,,5718,1.557,1.158,0.3685,0.051,3.91529,0,10.124,63.9,1393,Transit,2024
TOI-1295 b,TOI-1295,,,1,388.227,256.6722,67.8715,F,6280,1.7,1.38,0.5866,0.047,3.19688,0.024,15.693,451.316,2360,Transit,2024
TOI-1301.01,TOI-1301,,,1,90.869,275.86254,71.58175,,4820,0.732,0.77,,0.05987,6.09641,,2.477,,,Transit,2024
Kepler-795 b,Kepler-795,,,2,492.122,291.019,38.54557,,5631,0.96,0.94,,,29.61934,,1.68,,,Transit,2016
Kepler-794 b,Kepler-794,,,1,931.192,288.13368,38.99689,,5839,1.38,1.19,,,11.13125,,2.11,,,Transit,2016
Kepler-504 b,Kepler-504,,,2,99.069,284.92196,45.97233,,3519,0.33,0.33,,,9.54928,,1.59,,,Transit,2016
Kepler-277 b,Kepler-277,,,1,976.643,286.58319,39.07726,,,1.69,1.12,,,17.324,,2.92,87.3,,Transit,2013
TOI-1346 c,TOI-1346,,,1,115.45,256.62268,68.8433,,5099,0.78,0.82,,,5.50256,,2.23,,928,Transit,2025
TOI-1346 b,TOI-1346,,,1,115.45,256.62268,68.8433,,5099,0.78,0.82,,,1.76225,,2.39,,1324,Transit,2025
TOI-1347 b,TOI-1347,,,1,147.476,280.32668,70.29005,,5464,0.83,0.913,-0.2596,,0.84742,0,1.8,11.1,1400,Transit,2024
TOI-1347 c,TOI-1347,,,1,147.476,280.32668,70.29005,,5464,0.83,0.913,-0.2596,,4.84196,0,1.6,6.4,1000,Transit,2024
Kepler-793 b,Kepler-793,,,1,985.699,295.21673,38.77443,,5745,0.97,0.98,,,4.24154,,1.37,,,Transit,2016
Kepler-792 b,Kepler-792,,,1,1425.47,292.00682,38.8207,,5971,1.12,1.09,,,11.30119,,1.96,,,Transit,2016
TOI-1386 b,TOI-1386,,,1,146.858,334.5041,54.31905,,5735,1.024,1.036,0.0103,0.173,25.8401,0,6.216,45.8,615,Transit,2024
Kepler-791 b,Kepler-791,,,1,1266.34,293.5958,39.02943,,6383,1.47,1.3,,,14.55398,,3.05,,,Transit,2016
TOI-1408 b,TOI-1408,,,1,139.484,313.51105,72.58065,F8 V,6117,1.53,1.312,0.4713,0.05778,4.42587,0.002,25,593,,Transit,2023
TOI-1410.01,TOI-1410,,,1,72.751,334.88285,42.56031,,4635,0.756,0.794,-0.6216,0.0207,1.21687,0,3.101,12.5,1237,Transit,2024
TOI-1416 b,TOI-1416,70705,,1,55.014,216.92349,41.95299,G9 V,4884,0.793,0.798,,0.019,1.06976,0,1.62,3.48,1517,Transit,2023
TOI-1420 b,TOI-1420,,,1,201.918,322.94181,66.34901,,5510,0.923,0.987,-0.1518,0.071,6.95611,0.17,11.89,25.1,957,Transit,2023
Kepler-790 b,Kepler-790,,,1,703.168,286.91715,38.87221,,5208,0.8,0.84,,,13.7347,,2.18,,,Transit,2016
HD 235088 b,HD 235088,98668,235088,1,41.171,300.61545,53.37744,K V,5075,0.772,0.849,-0.4437,0.0706,7.43413,0,1.982,4.15,,Transit,2023
TOI-1437 b,TOI-1437,,,1,103.297,256.13875,56.84255,,6008,1.17,1.1,0.2847,0.14,18.84094,0.17,2.24,9.6,,Transit,2024
TOI-1438 b,TOI-1438,,,1,110.513,280.92378,74.93783,K0 V,5230,0.82,0.876,-0.3468,0.0553,5.13967,0,3.04,9.4,971,Transit,2025
TOI-1438 c,TOI-1438,,,1,110.513,280.92378,74.93783,K0 V,5230,0.82,0.876,-0.3468,0.083,9.42809,0,2.75,10.6,794,Transit,2025
TOI-1439 b,TOI-1439,,,1,230.306,241.76394,67.87764,,5841,1.618,1.231,0.4409,0.192,27.644,0.157,4.243,38.5,748,Transit,2024
TOI-1443 b,TOI-1443,,,1,85.803,297.39868,76.13918,,5224,0.751,0.766,-0.4202,0.147,23.54068,0,2.304,30,521,Transit,2024
Kepler-41 b,Kepler-41,,,1,1093.08,294.51325,45.98165,G2 V,5750,1.29,1.15,,0.03101,1.85556,0,14.46,177.98,1790,Transit,2011
Kepler-789 b,Kepler-789,,,1,1480.16,295.97515,38.94664,,5870,1.02,1.01,,,8.63848,,2.12,,,Transit,2016
TOI-1448 b,TOI-1448,,,1,73.335,316.324,57.77109,,3412,0.38,0.372,-1.755,0.0567,8.11224,0.36,2.749,19.5,426,Transit,2024
TOI-1450 A b,TOI-1450 A,,,2,22.447,286.85406,59.08663,M3.0 V,3437,0.483,0.48,,,2.04393,,1.13,1.258,722,Transit,2024
TOI-1451 b,TOI-1451,,,1,91.936,186.52428,61.25893,,5801,1.016,1.002,0.0245,0.127,16.53794,0,2.611,15.2,723,Transit,2024
TOI-1452 b,TOI-1452,,,2,30.521,290.17397,73.19511,M4 +/- 0.5 V,3185,0.275,0.249,-2.1549,0.061,11.06201,0,1.672,4.82,326,Transit,2022
TOI-1453 c,TOI-1453,,,2,78.742,258.22327,57.19778,,4975,0.72,0.715,,,6.5887,0,2.224,2.95,820,Transit,2025
TOI-1453 b,TOI-1453,,,2,78.742,258.22327,57.19778,,4975,0.72,0.715,,,4.31352,0,1.173,2.32,944,Transit,2025
Kepler-788 b,Kepler-788,,,1,1775.8,290.00042,38.53986,,6159,1.23,1.16,,,8.39846,,2.55,,,Transit,2016
TOI-1466 b,TOI-1466,,,1,86.578,307.39653,61.55073,,4435,0.75,,,,1.87191,,2.467,,,Transit,2026
TOI-1467 b,TOI-1467,,,1,37.442,19.11464,49.23314,,3834,0.491,0.489,,0.05075,5.97115,,1.92,,,Transit,2024
TOI-1468 c,TOI-1468,,,1,24.74,16.65387,19.22492,,3376,0.371,0.353,-1.7921,0.08608,15.53248,0.111,2.126,4.1,338,Transit,2022
TOI-1468 b,TOI-1468,,,1,24.74,16.65387,19.22492,,3376,0.371,0.353,-1.7921,0.02107,1.88052,0.01,1.401,3.04,684,Transit,2022
TOI-1470 b,TOI-1470,,,1,51.95,10.08914,61.21339,M1.5 V,3709,0.469,0.471,-1.4248,0.0285,2.52709,0.3,2.18,7.32,734,Transit,2023
Kepler-276 c,Kepler-276,,,1,1144.86,293.5682,39.03631,,,1.03,1.1,,,31.884,,2.9,16.6,,Transit,2013
HIP 9618 b,HIP 9618,9618,12572,1,67.548,30.90501,21.28133,,5649,0.959,0.942,-0.0716,0.145,20.77286,0,3.828,8.3,641,Transit,2023
HIP 9618 c,HIP 9618,9618,12572,1,67.548,30.90501,21.28133,,5649,0.959,0.942,-0.0716,0.269,52.56363,0,3.429,7,470,Transit,2023
TOI-1472 b,TOI-1472,,,1,121.84,14.11426,48.63752,,5100,0.84,0.87,,0.064,6.36339,0.041,4.058,18.05,891,Transit,2024
HD 6061 b,HD 6061,,6061,2,67.62,15.59814,37.18544,,5934,1.007,1.027,0.0554,0.06,5.2549,0,2.428,10,1075,Transit,2023
Kepler-787 b,Kepler-787,,,1,503.568,291.69248,38.57291,,4248,0.62,0.65,,,0.92831,,1.28,,,Transit,2016
Kepler-1741 b,Kepler-1741,,,1,270.739,292.57707,39.12094,,3683,0.424,0.454,,,2.75759,,1.273,,,Transit,2021
Kepler-786 b,Kepler-786,,,1,485.318,293.74392,38.93922,,4838,0.74,0.81,,,53.52935,,2.43,,,Transit,2016
Kepler-275 c,Kepler-275,,,1,2034.25,292.4797,38.5149,,6165,1.383,,,0.132,16.08813,,3.38,,,Transit,2014
Kepler-465 b,Kepler-465,,,1,553.077,284.55579,46.06389,,6310,1.29,1.23,,,9.94067,,2.95,,,Transit,2016
Kepler-415 c,Kepler-415,,,1,530.487,293.8045,38.63905,,,0.643,0.67,,,8.708,,,,,Transit Timing Variations,2014
Kepler-1740 b,Kepler-1740,,,1,1061.77,293.87366,38.92245,,5705,0.905,0.943,,,8.1724,,3.323,,,Transit,2021
TOI-1630.01,TOI-1630,,,1,66.093,352.01668,75.55261,,5504,0.83,0.95,,0.10115,12.05573,,2.417,,,Transit,2024
TOI-1648 b,TOI-1648,,,1,69.835,45.40118,69.22992,,4850,0.81,0.83,,0.0694,7.3316,0.178,2.54,7.4,799,Transit,2025
TOI-1659.01,TOI-1659,,,1,122.494,277.92519,82.30595,,5977,1.006,1.1,,0.06576,5.87756,,2.255,,,Transit,2024
TOI-1669 c,TOI-1669,,,1,111.276,45.95647,83.58743,,5497,1.056,0.987,-0.0357,0.0376,2.68005,0,2.296,13,1285,Transit,2024
Kepler-484 b,Kepler-484,,,1,382.136,284.39428,46.24911,,5668,0.87,0.96,,,10.04557,,2.28,,,Transit,2016
TOI-1680 b,TOI-1680,,,1,37.221,292.31398,65.9738,M4.5+/-0.5,3225,0.211,0.18,-2.3625,0.03144,4.80263,,1.466,,404,Transit,2023
TOI-1683.01,TOI-1683,20528,,1,51.188,65.97965,27.82237,,4402,0.7,0.695,,0.03651,3.05754,,2.638,,929,Transit,2024
TOI-1691 b,TOI-1691,,,1,111.445,272.40412,86.86034,,5759,1,1.03,,0.12937,16.73689,,3.66,,,Transit,2024
TOI-1694 b,TOI-1694,,,1,124.68,97.74871,66.3606,,5058,0.804,0.853,-0.4179,0.045,3.77011,0,5.342,31.3,943,Transit,2023
TOI-1695 b,TOI-1695,,,1,45.131,21.92173,72.29661,M1 V,3690,0.515,0.513,-1.3536,0.03355,3.13428,0.097,1.9,6.36,698,Transit,2022
TOI-1716.01,TOI-1716,,,1,104.158,105.08333,56.82419,,5879,1.24,1.07,,0.0805,8.08238,,3.143,,,Transit,2024
TOI-1718 b,TOI-1718,36272,,1,52.304,112.01803,30.32173,,5305,0.939,,,,5.58704,,4.108,,,Transit,2026
TOI-1722 b,TOI-1722,,,1,136.419,114.34521,61.15392,,6000,1.094,,,,9.60523,,4.383,,,Transit,2026
TOI-1723 b,TOI-1723,,,1,100.727,116.7972,68.47668,,5777,1.09,1.04,,0.1135,13.72701,,3.435,,,Transit,2024
LHS 1903 c,LHS 1903,34730,,1,35.692,107.86583,48.32793,M,3664,0.539,0.538,,0.05387,6.22619,0.089,2.046,4.55,559,Transit,2026
LHS 1903 b,LHS 1903,34730,,1,35.692,107.86583,48.32793,M,3664,0.539,0.538,,0.02656,2.15551,0.015,1.382,3.28,796,Transit,2026
LHS 1903 d,LHS 1903,34730,,1,35.692,107.86583,48.32793,M,3664,0.539,0.538,,0.08604,12.56629,0.112,2.5,5.96,442,Transit,2026
TOI-1732 b,TOI-1732,,,1,74.76,111.80145,53.04527,,4202,0.633,,,,4.11924,,2.495,,,Transit,2026
TOI-1736 b,TOI-1736,,,1,88.948,43.43446,69.10134,,5636,1.429,1.037,0.2707,0.073,7.07308,0,3.182,12.3,1100,Transit,2023
TOI-1739 b,TOI-1739,,,1,70.982,240.17248,83.25866,,4814,0.781,0.78,,0.07387,8.30334,,1.946,,,Transit,2024
TOI-1742 b,TOI-1742,,,1,72.887,257.32887,71.87667,,5815,1.131,1.086,0.1212,0.154,21.26908,0.3,2.365,9.7,694,Transit,2024
TOI-1743 b,TOI-1743,,,1,41.276,257.74733,71.8722,M4 V,3277,0.338,0.339,,0.03589,4.26605,,1.83,,485,Transit,2025
TOI-1744.01,TOI-1744,,,1,114.39,294.29107,60.8813,,6179,1.14,1.18,,0.16409,22.3417,,2.68,,,Transit,2024
TOI-1750 b,TOI-1750,,,1,162.46,240.30198,68.9373,,4684,0.769,,,,11.33727,,2.789,,,Transit,2026
TOI-1751 b,TOI-1751,,,1,113.335,243.48885,63.53353,,5970,1.314,0.938,0.2973,0.215,37.46852,0.327,2.951,19.5,652,Transit,2024
TOI-1752 b,TOI-1752,,,1,103.021,253.46149,60.70962,M1.0&plusmn0.5 V,3762,0.53,0.524,-1.2967,0.01624,0.93519,,1.693,,1036,Transit,2026
TOI-1752 c,TOI-1752,,,1,103.021,253.46149,60.70962,M1.0&plusmn0.5 V,3762,0.53,0.524,-1.2967,0.1614,32.71443,,2.29,,291,Transit,2026
TOI-1753 b,TOI-1753,,,1,226.671,252.46984,61.17358,,5621,0.972,0.948,-0.0696,0.059,5.38461,0,2.479,16.6,1005,Transit,2024
TOI-1756 b,TOI-1756,,,1,86.716,306.32877,77.63641,,3892,0.563,,,,2.78302,,1.942,,,Transit,2026
TOI-1758 b,TOI-1758,,,1,96.621,354.74158,75.68523,,5169,0.81,0.88,,0.14141,20.70507,,3.62,,,Transit,2024
TOI-1768.01,TOI-1768,,,1,157.597,152.10278,55.53996,,5994,1.1,1.1,,0.07638,7.3377,,3.453,,,Transit,2024
TOI-1772.01,TOI-1772,,,1,97.756,156.8377,34.39095,,5583,0.995,0.99,,0.07838,8.05425,,2.905,,,Transit,2024
Kepler-785 b,Kepler-785,,,1,642.051,292.06831,38.8422,,4739,0.71,0.77,,,1.97376,,13.02,,,Transit,2016
TOI-1774.01,TOI-1774,48443,85426,1,53.974,148.16193,35.11101,,5746,1.13,0.991,,,16.70988,0.05,2.78,8.5,824,Transit,2021
TOI-1775 b,TOI-1775,,,1,149.234,150.1151,39.45775,,5284,0.829,0.922,-0.316,0.08,10.24055,0,8.047,96,708,Transit,2024
TOI-1776 b,TOI-1776,53688,,1,44.647,164.77729,40.98372,,5785,0.936,0.92,-0.0531,0.0378,2.79987,0,1.216,1.4,1269,Transit,2024
TOI-1777.01,TOI-1777,49576,,1,79.766,151.80703,46.11488,,5859,0.98,1.06,,0.11947,14.65011,,2.246,,,Transit,2024
HD 77946 b,HD 77946,44746,77946,1,99.451,136.77764,46.67243,,6007,1.317,1.197,0.3088,0.073,6.52736,0.211,2.896,10.9,1129,Transit,2024
TOI-1782.01,TOI-1782,,,1,95.265,213.07877,74.41179,,4336,0.669,0.68,,0.05024,4.98764,,2.368,,,Transit,2024
TOI-1782.02,TOI-1782,,,1,95.265,213.07877,74.41179,,4336,0.669,0.68,,0.02574,1.82902,,1.839,,,Transit,2024
Kepler-105 b,Kepler-105,,,1,459.223,287.88724,46.27612,,5933,1.026,0.991,,,5.4122,0.02,2.53,10.8,,Transit,2013
Kepler-784 b,Kepler-784,,,1,1303.72,295.92067,47.44862,,5674,1.32,1,,,31.59226,,1.58,,,Transit,2016
TOI-1794 b,TOI-1794,,,1,155.791,203.39749,49.06084,,5631,1.316,0.97,0.1973,0.082,8.76553,0,3.297,8.7,993,Transit,2024
TOI-1798.01,TOI-1798,,,1,113.181,211.09394,46.51928,,5165,0.78,0.87,,0.07498,8.02152,,2.448,,,Transit,2024
TOI-1798.02,TOI-1798,,,1,113.181,211.09394,46.51928,,5165,0.78,0.87,,0.01079,0.43781,,1.464,,,Transit,2024
TOI-1799 b,TOI-1799,54491,,1,62.127,167.23292,34.30301,,5690,0.957,1.01,,0.0725,7.09457,,1.642,,,Transit,2024
TOI-1801 b,TOI-1801,57099,,2,30.68,175.5756,23.02703,M0.5+/-0.5 V,3863,0.547,0.556,-1.23,,10.64387,0,2.079,5.738,494,Transit,2023
TOI-1803 c,TOI-1803,,,1,119.24,178.04611,35.1718,,4687,0.715,0.756,-0.6536,0.097,12.88578,0,4.29,8,588,Transit,2025
TOI-1803 b,TOI-1803,,,1,119.24,178.04611,35.1718,,4687,0.715,0.756,-0.6536,0.06,6.29329,0,2.99,10.32,747,Transit,2025
TOI-1806.01,TOI-1806,,,1,55.521,166.11815,30.45858,,3272,0.402,0.393,,0.08774,15.14547,,3.41,,337,Transit,2024
TOI-1811 b,TOI-1811,,,1,128.23,188.92236,27.21438,,4766,0.769,0.817,-0.5602,0.04389,3.71308,0.052,11.142,308.929,962,Transit,2023
TOI-1814 b,TOI-1814,,,1,362.522,236.81688,77.23264,,4873,2.389,,,,6.36861,,5.185,,,Transit,2026
TOI-1820 b,TOI-1820,,,1,248.504,187.68672,27.452,,5734,1.51,1.04,,0.061,4.86067,0.043,12.778,731.005,1375,Transit,2022
TOI-1823 b,TOI-1823,,,1,71.646,196.21972,63.75326,,4927,0.805,0.841,-0.4609,0.212,38.8,0,7.541,67.4,424,Transit,2024
TOI-1824 b,TOI-1824,,,1,59.431,197.73123,61.74485,,5165,0.812,0.88,-0.3726,0.151,22.80853,0,2.744,16,529,Transit,2024
TOI-1836 b,TOI-1836,,148193,1,191.649,245.90792,54.69008,,6380,1.577,1.307,0.5682,0.1597,20.3808,0,8.003,38.457,966,Transit,2024
TOI-1836 c,TOI-1836,,148193,1,191.649,245.90792,54.69008,,6237,1.645,1.252,0.5698,0.03089,1.77275,0,2.6,8,2008,Transit,2024
TOI-1839 b,TOI-1839,,,1,116.086,196.83311,5.85205,,5316,0.848,,,,1.42378,,2.219,,,Transit,2026
TOI-1846 b,TOI-1846,,,1,47.25,257.95496,54.52785,,3568,0.397,0.418,-1.6371,0.03646,3.93067,,1.792,,568,Transit,2025
TOI-1853 b,TOI-1853,,,1,165.105,211.45935,16.99237,K2.5 V,4985,0.808,0.837,-0.4323,0.0213,1.24363,0.03,3.46,73.2,1479,Transit,2023
TOI-1855 b,TOI-1855,,,1,176.833,205.35395,17.68687,,5359,1.041,0.987,-0.0947,0.02398,1.36415,0.033,18.495,360.1,1701,Transit,2024
TOI-1859 b,TOI-1859,,,1,224.385,279.83176,69.52287,,6341,1.36,1.287,,0.337,63.48347,0.57,9.752,,,Transit,2023
TOI-1873 b,TOI-1873,,,1,182.014,212.56848,84.37186,,5598,0.972,,,,7.00573,,2.864,,,Transit,2026
TOI-1883 b,TOI-1883,,,1,115.369,134.08925,-12.93064,M,3477,0.494,0.492,-1.4938,0.0468,4.50638,,5.65,,525,Transit,2024
TOI-1898 b,TOI-1898,47288,,1,79.668,144.5553,23.54675,,6241,1.613,1.248,0.5512,0.269,45.52234,0.485,9.396,129,675,Transit,2024
TOI-1937 A b,TOI-1937 A,,,2,415.135,116.37072,-52.38326,,5814,1.08,1.072,0.0799,0.01932,0.94668,0,13.978,638.835,2097,Transit,2023
TOI-1994 b,TOI-1994,,,1,515.603,147.17458,-51.75656,,7700,2.3,1.86,1.2227,0.0613,4.03371,0.341,13.675,7024.008,2290,Transit,2024
TOI-2000 c,TOI-2000,,,1,175.713,146.39706,-66.68663,,5611,1.134,1.082,0.0596,0.0878,9.12706,0.063,8.14,81.7,1038,Transit,2023
TOI-2000 b,TOI-2000,,,1,175.713,146.39706,-66.68663,,5611,1.134,1.082,0.0596,0.04271,3.09833,0,2.7,11,1488,Transit,2023
TOI-2005 b,TOI-2005,,,1,328.475,164.03165,-43.3767,,7130,2.02,1.59,0.9624,0.16,17.3059,0.597,11.994,2034.102,,Transit,2025
TOI-2010 b,TOI-2010,,,1,109.19,292.16694,53.48737,F0,5929,1.079,1.112,0.1136,0.5516,141.83402,0.212,11.814,408.727,400,Transit,2023
TOI-2015 b,TOI-2015,,,1,47.344,232.13265,27.36107,M4 +/- 0.5,3297,0.327,0.304,-1.4921,0.02932,3.34824,0.079,3.309,9.2,531,Transit,2023
TOI-2019 b,TOI-2019,,,1,198.007,234.43177,48.95521,,5626,1.746,1.183,0.4407,0.128,15.3444,0,5.333,34.4,917,Transit,2024
TOI-2025 b,TOI-2025,,,1,335.985,282.79526,82.24541,,5977,1.459,1.199,0.3874,0.0892,8.8721,0.394,11.893,1144.182,1166,Transit,2022
Kepler-831 b,Kepler-831,,,1,593.54,294.98556,42.72774,,5732,0.97,0.99,,,5.62154,,1.27,,,Transit,2016
TOI-2031 A b,TOI-2031 A,,,2,276.105,331.11781,81.56595,,6490,1.241,1.174,0.3909,0.066,5.71549,0.076,14.202,254.263,1358,Transit,2025
KOI-217 b,KOI-217,,,1,914.699,294.86547,46.28581,,5545,0.86,0.95,,0.0477,3.90512,0,12.442,,,Transit,2010
Kepler-830 b,Kepler-830,,,1,,295.05424,42.75683,,6037,1.11,1.07,,,11.29695,,1.7,,,Transit,2016
TOI-2048 b,TOI-2048,,,1,116.567,237.92411,52.30631,G V,5185,0.79,0.83,-0.3872,,13.79019,0.13,2.61,,,Transit,2022
TOI-2068 b,TOI-2068,,,1,52.933,186.27356,60.41835,,3710,0.535,0.559,-1.3107,0.0632,7.76891,,1.821,,521,Transit,2024
Kepler-1746 b,Kepler-1746,,,1,979.541,288.3204,42.26139,,6018,1.286,1.09,,,321.21201,,8.935,,,Transit,2021
TOI-2071 b,TOI-2071,,,1,231.311,256.60118,57.66103,,5755,1.003,,,,5.67395,,2.565,,,Transit,2026
TOI-2084 b,TOI-2084,,,2,114.549,259.25454,72.74702,M2+/-0.5,3551,0.475,0.453,-1.4921,0.05006,6.07842,,2.47,,527,Transit,2023
TOI-2088 b,TOI-2088,,,1,126.46,261.37489,75.88228,,5081,0.848,0.903,-0.3615,0.472,124.72997,0,3.683,37,300,Transit,2024
TOI-2092 b,TOI-2092,,,1,176.759,212.54749,45.56387,,5842,1.052,,,,4.30326,,2.949,,,Transit,2026
TOI-2093 c,TOI-2093,,,1,82.798,302.73752,70.86965,K5 V,4426,0.729,0.745,-0.7357,0.257,53.81149,0,2.3,15.8,329,Transit,2025
TOI-2094 b,TOI-2094,,,1,50.025,254.14253,70.02732,M3 V,3435,0.384,0.425,-1.7447,0.136,18.79319,,1.9,,276,Transit,2026
TOI-2095 b,TOI-2095,,,1,41.918,285.63652,75.41851,M2.5 V,3759,0.44,0.44,-1.4589,0.101,17.66484,0,1.25,4.1,347,Transit,2023
TOI-2095 c,TOI-2095,,,1,41.918,285.63652,75.41851,M2.5 V,3759,0.44,0.44,-1.4589,0.137,28.17232,0,1.33,7.4,297,Transit,2023
TOI-2096 b,TOI-2096,,,1,48.481,151.6187,74.82721,M4,3300,0.235,0.231,-2.2277,0.025,3.11906,0.15,1.243,,445,Transit,2023
TOI-2096 c,TOI-2096,,,1,48.481,151.6187,74.82721,M4,3300,0.235,0.231,-2.2277,0.04,6.38784,0.1,1.914,,349,Transit,2023
TOI-2104 b,TOI-2104,,,1,76.742,151.61221,83.08784,,4856,0.724,,,,5.90437,,1.529,,,Transit,2026
TOI-2107 b,TOI-2107,,,1,236.705,286.79654,-58.69683,,5627,0.932,0.961,-0.1046,0.03515,2.45455,0.033,13.574,263.798,1397,Transit,2024
Kepler-829 b,Kepler-829,,,1,1073.76,282.33283,42.46381,,5698,0.97,0.98,,,6.88338,,2.11,,,Transit,2016
TOI-2120 b,TOI-2120,,,1,32.175,23.50731,65.51399,,3131,0.245,0.211,-2.2865,0.0377,5.79982,0.32,2.122,6.8,384,Transit,2024
Kepler-1745 b,Kepler-1745,,,1,996.105,293.46899,42.82236,,5611,1.4,0.995,,,3.01619,,1.929,,,Transit,2021
TOI-2128 b,TOI-2128,83827,,1,36.578,256.9818,32.1053,,5968,1.117,1.025,0.1562,0.127,16.34136,0,2.089,4.5,781,Transit,2024
TOI-2133 b,TOI-2133,,,1,75.197,261.24383,32.7984,,4250,0.62,0.644,,0.041,3.82665,,2.37,,798,Transit,2026
TOI-2134 b,TOI-2134,,,1,22.62,271.9355,39.07293,K5 V,4580,0.709,0.744,-0.7167,0.078,9.2292,0.06,2.69,9.13,666,Transit,2023
TOI-2134 c,TOI-2134,,,1,22.62,271.9355,39.07293,K5 V,4580,0.709,0.744,-0.7167,0.371,95.5,0.67,7.27,41.89,306,Transit,2023
TOI-2141 b,TOI-2141,,,1,77.682,258.76235,18.34034,,5635,0.95,0.896,,0.1322,18.26161,,3.147,20.1,728,Transit,2023
Kepler-422 b,Kepler-422,,,1,722.795,282.62963,46.32328,,5972,1.24,1.15,0.24,0.082,7.89145,,12.89,136.66,,Transit,2014
TOI-2145 b,TOI-2145,86040,,1,224.731,263.75808,40.69504,,6206,2.75,1.71,,0.1117,10.26113,0.214,12.24,1805.265,,Transit,2023
TOI-2152 A b,TOI-2152,,,3,303.006,26.33897,77.79012,F4 V,6630,1.612,1.516,0.6532,0.05064,3.37735,0.057,14.359,899.454,1802,Transit,2023
TOI-2154 b,TOI-2154,,,1,296.46,71.02815,84.36427,,6280,1.396,1.233,0.4346,0.0513,3.82408,0.117,16.287,292.402,1580,Transit,2023
Kepler-828 b,Kepler-828,,,1,575.322,286.88726,42.47123,,5039,0.77,0.81,,,0.56786,,1.51,,,Transit,2016
TOI-2158 b,TOI-2158,,,1,198.473,276.81005,20.52689,,5673,1.41,1.12,,0.075,8.60077,0.07,10.761,260.619,1188,Transit,2022
Kepler-293 b,Kepler-293,,,1,974.633,286.35806,42.40649,,5804,0.957,,,0.144,19.2542,,3.07,,,Transit,2014
TOI-2169 A b,TOI-2169 A,,,2,351.487,279.17011,23.25862,,6270,1.82,1.42,0.6656,0.0896,8.21483,0.045,12.509,329.588,1364,Transit,2025
Kepler-292 f,Kepler-292,,,1,1056.48,295.7662,42.42428,,5299,0.826,,,0.141,20.83424,,2.35,,,Transit,2014
TOI-2193 A b,TOI-2193 A,,,2,337.064,313.69123,-72.80464,,5966,1.248,1.082,0.2502,0.03319,2.12257,0,19.84,298.759,1763,Transit,2022
TOI-2194 b,TOI-2194,,,1,19.571,299.15634,-31.33518,,4756,0.691,0.74,,,15.3376,,1.989,,591,Transit,2023
TOI-2196 b,TOI-2196,,,1,259.947,312.34007,-70.48507,G V,5634,1.043,1.032,-0.0044,0.02234,1.19473,0,3.51,26,1860,Transit,2022
TOI-2200 b,TOI-2200,,,1,251.245,98.78351,-72.45678,,5036,0.826,,,,2.93603,,6.963,,,Transit,2026
TOI-2207 b,TOI-2207,,,1,373.345,307.59669,-44.88762,,6101,1.564,1.296,0.4843,0.0854,8.00197,0.174,11.153,203.41,1259,Transit,2022
Kepler-291 b,Kepler-291,,,1,1786.48,287.9163,42.43727,,6002,1.016,,,0.047,3.54651,,2.16,,,Transit,2014
TOI-2211.01,TOI-2211,101503,,1,70.293,308.53909,-29.67261,,5253,0.834,0.9,,0.04011,3.09269,,1.561,,,Transit,2024
TOI-2227 b,TOI-2227,,,1,165.441,337.51776,-67.85015,,5890,1.208,,,,4.22176,,3.099,,,Transit,2026
Kepler-61 b,Kepler-61,,,1,335.079,295.30449,42.47532,K7 V,4017,0.62,0.635,,,59.87756,0.25,2.15,,273,Transit,2013
TOI-2236 b,TOI-2236,,,1,355.59,20.16601,-86.97997,,6248,1.573,1.343,0.5327,0.05009,3.53159,0,14.37,502.169,1688,Transit,2022
Kepler-290 c,Kepler-290,,,1,694.627,286.41003,42.68151,,5147,0.743,,,0.205,36.77031,,2.7,,,Transit,2014
Kepler-1744 b,Kepler-1744,,,1,1091.63,291.02068,42.46246,,5986,0.85,0.886,,,37.1011,,3.768,,,Transit,2021
Kepler-423 b,Kepler-423,,,1,758.753,292.85572,46.39119,G4 V,5560,0.95,0.85,,0.03585,2.68433,0.019,13.361,189.101,1605,Transit,2014
Kepler-1987 d,Kepler-1987,,,1,595.683,295.82547,42.94337,,4769,0.714,0.799,,0.0571,5.64491,0,2.66,,744,Transit,2023
TOI-2266 b,TOI-2266,,,1,51.6,245.28004,31.57704,M5.0+0.5-0.5,3200,0.24,0.23,,0.02,2.32632,,1.54,,550,Transit,2024
TOI-2267 c,TOI-2267 A,,,2,,65.0615,84.90082,M5 V,3030,0.207,0.171,-2.4815,0.0263,3.49504,,1.14,,374,Transit,2025
TOI-2267 b,TOI-2267 A,,,2,,65.0615,84.90082,M5 V,3030,0.207,0.171,-2.4815,0.0205,2.28909,,1,,424,Transit,2025
